0.03627100423005913,0.5555555555555556,0.5,0.0916530278232406,0.3333333333333333,0.0,0.25,0.33333333333333337,0.0,0.19746121297602257
0.02897941059618126,0.4444444444444445,0.5,0.17021276595744683,0.3333333333333333,0.5,0.375,0.24999999999999997,0.0,0.21720733427362482
0.04122554862230947,0.6666666666666665,0.375,0.1513911620294599,0.3333333333333333,0.5,0.5,0.5833333333333334,0.3333333333333333,0.21720733427362482
0.05206010890649466,0.7777777777777777,0.5,0.20196399345335517,0.6666666666666666,0.5,0.5,0.6666666666666666,0.3333333333333333,0.4696755994358251
0.03165299492860314,0.4444444444444445,0.5,0.16202945990180034,0.3333333333333333,0.0,0.375,0.24999999999999997,0.0,0.3385049365303244
0.03302717988268013,0.5555555555555556,0.5,0.13060556464811784,0.6666666666666666,0.5,0.375,0.33333333333333337,0.0,0.36671368124118475
0.016125639767229895,0.7777777777777777,0.5,0.25744680851063834,0.6666666666666666,0.0,0.25,0.24999999999999997,0.3333333333333333,0.37940761636107195
0.04905933768024492,0.6666666666666665,0.5,0.1386252045826514,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.30606488011283495
0.027240645960410384,0.6666666666666665,0.5,0.1502454991816694,0.6666666666666666,0.0,0.5,0.41666666666666663,0.6666666666666666,0.1692524682651622
0.05096169576292972,0.7777777777777777,0.5,0.2004909983633388,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.4767277856135402
0.041323704690457826,0.6666666666666665,0.5,0.13617021276595745,0.6666666666666666,0.5,0.375,0.41666666666666663,0.3333333333333333,0.3011283497884344
0.0422304797962093,0.6666666666666665,0.5,0.24386252045826515,0.6666666666666666,0.0,0.375,0.33333333333333337,0.0,0.40691114245416077
0.027577181051204748,0.6666666666666665,0.5,0.21162029459901802,0.6666666666666666,0.0,0.25,0.24999999999999997,0.3333333333333333,0.4033850493653032
0.03375166514758466,0.4444444444444445,0.5,0.14926350245499184,0.3333333333333333,0.0,0.375,0.24999999999999997,0.3333333333333333,0.23695345557122707
0.04580616513589941,0.3333333333333333,0.75,0.0,0.3333333333333333,0.0,0.25,0.33333333333333337,0.0,0.21720733427362482
0.026885414475683003,0.6666666666666665,0.5,0.22324058919803602,0.6666666666666666,0.0,0.25,0.33333333333333337,0.3333333333333333,0.3413258110014104
0.03835097805510762,0.6666666666666665,0.5,0.1446808510638298,0.6666666666666666,0.5,0.375,0.5,0.3333333333333333,0.30606488011283495
0.038107924933978354,0.6666666666666665,0.75,0.1630114566284779,0.6666666666666666,0.5,0.375,0.41666666666666663,0.0,0.3222849083215797
0.03739278786604033,0.4444444444444445,0.5,0.20752864157119477,0.3333333333333333,0.0,0.375,0.33333333333333337,0.6666666666666666,0.3251057827926657
0.03278412676155087,0.4444444444444445,0.75,0.1335515548281506,0.3333333333333333,0.0,0.25,0.24999999999999997,0.0,0.1861777150916784
0.028278295823693005,0.4444444444444445,0.75,0.155810147299509,0.3333333333333333,0.0,0.25,0.16666666666666666,0.0,0.5923836389280677
0.07167730024071606,0.5555555555555556,0.75,0.2621931260229133,0.6666666666666666,0.0,0.375,0.5,0.3333333333333333,0.3730606488011283
0.03556988945757087,0.5555555555555556,0.625,0.10720130932896892,0.3333333333333333,0.0,0.375,0.33333333333333337,0.3333333333333333,0.38011283497884346
0.023744420294935613,0.4444444444444445,0.625,0.16252045826513914,0.3333333333333333,0.0,0.25,0.24999999999999997,0.3333333333333333,0.19746121297602257
0.02804926499801351,0.6666666666666665,0.5,0.0,1.0,0.0,0.5,0.41666666666666663,0.3333333333333333,0.47390691114245415
0.09532823856598657,0.5555555555555556,1.0,0.14402618657937807,0.6666666666666666,0.0,0.375,0.24999999999999997,0.3333333333333333,0.38081805359661497
0.026319848559209144,0.6666666666666665,0.5,0.1220949263502455,0.6666666666666666,0.5,0.375,0.41666666666666663,0.3333333333333333,0.27997179125528915
0.03607001799527916,0.6666666666666665,0.5,0.2342062193126023,0.6666666666666666,0.0,0.375,0.33333333333333337,0.0,0.4696755994358251
0.040716071887634674,0.4444444444444445,0.625,0.1751227495908347,0.3333333333333333,0.0,0.25,0.33333333333333337,0.3333333333333333,0.3152327221438646
0.021500853022973193,0.3333333333333333,0.75,0.07201309328968904,0.3333333333333333,0.0,0.25,0.16666666666666666,0.0,0.0
0.044777863469583304,0.4444444444444445,0.5,0.1905073649754501,0.3333333333333333,0.0,0.375,0.24999999999999997,0.0,0.1692524682651622
0.06301152165276122,0.7777777777777777,0.5,0.28690671031096565,0.6666666666666666,0.0,0.375,0.41666666666666663,0.3333333333333333,0.5275035260930888
0.027852952861716795,0.5555555555555556,0.875,0.16824877250409168,0.6666666666666666,0.5,0.375,0.5833333333333334,0.3333333333333333,0.12693935119887165
0.0710089041576106,0.5555555555555556,0.625,0.24828150572831426,0.6666666666666666,0.5,0.25,0.33333333333333337,0.3333333333333333,0.4076163610719323
0.05276589777746617,0.5555555555555556,0.5,0.12144026186579379,0.6666666666666666,0.5,0.375,0.5,0.3333333333333333,0.2750352609308886
0.038290214774825304,0.4444444444444445,0.5,0.12569558101472997,0.3333333333333333,0.0,0.375,0.33333333333333337,0.3333333333333333,0.1692524682651622
0.042534296197620884,0.5555555555555556,0.5,0.1198036006546645,0.3333333333333333,1.0,0.5,0.5,0.3333333333333333,0.3413258110014104
0.014653298745004557,0.5555555555555556,0.5,0.13878887070376433,0.3333333333333333,0.0,0.125,0.08333333333333334,0.3333333333333333,0.29619181946403383
0.06944775526420341,0.6666666666666665,0.5,0.25040916530278234,0.6666666666666666,0.0,0.375,0.41666666666666663,0.3333333333333333,0.3032440056417489
0.04568931267381803,0.5555555555555556,0.5,0.155810147299509,0.6666666666666666,0.5,0.5,0.5833333333333334,0.6666666666666666,0.40620592383638926
0.0313351562317418,0.7777777777777777,0.5,0.13617021276595745,0.6666666666666666,0.5,0.375,0.5,0.0,0.38928067700987307
0.11236065343896795,0.4444444444444445,0.75,0.1335515548281506,0.6666666666666666,0.0,0.375,0.41666666666666663,0.0,0.40620592383638926
0.03631307111640842,0.5555555555555556,0.625,0.15319148936170213,0.3333333333333333,0.0,0.25,0.24999999999999997,0.0,0.39774330042313116
0.018560845077005773,0.6666666666666665,0.5,0.23780687397708677,0.3333333333333333,0.5,0.25,0.33333333333333337,0.3333333333333333,0.3138222849083216
0.04947533244525462,0.7777777777777777,0.5,0.2126022913256956,0.6666666666666666,0.5,0.375,0.41666666666666663,0.3333333333333333,0.37447108603667134
0.066049685666877,1.0,0.5,0.5063829787234043,0.6666666666666666,0.0,0.25,0.6666666666666666,0.6666666666666666,0.47390691114245415
0.03745355114632265,0.6666666666666665,0.5,0.14140752864157122,0.6666666666666666,0.5,0.375,0.41666666666666663,0.0,0.4033850493653032
0.035415644207623456,0.3333333333333333,0.5,0.13682487725040918,0.3333333333333333,0.0,0.25,0.33333333333333337,0.0,0.27926657263751764
0.013928813480100024,0.4444444444444445,0.625,0.07201309328968904,0.3333333333333333,0.0,0.25,0.16666666666666666,0.3333333333333333,0.24823695345557123
